"the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film",0
"not only is entry number twenty the worst of the brosnan bunch , it 's one of the worst of the entire franchise",0
shot like a postcard and overacted with all the boozy self indulgence that brings out the worst in otherwise talented actors,0
"stephen earnhart 's documentary is a decomposition of healthy eccentric inspiration and ambition wearing a cloak of unsentimental , straightforward text when it 's really an exercise in gross romanticization of the delusional personality type",0
"77 minutes of pokemon may not last 4ever , it just seems like it does",0
"a colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded",1
"a droll , bitchy frolic which pokes fun at the price of popularity and small town pretension in the lone star state",0
full of surprises,1
"whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one",1
"the whole thing 's fairly lame , making it par for the course for disney sequels",0
"vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop",1
one of the best rock documentaries ever,1
"as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them",0
somehow ms griffiths and mr pryce bring off this wild welsh whimsy,1
"if the film 's vision of sport as a secular religion is a bit cloying , its through line of family and community is heartening in the same way that each season marks a new start",1
"while somewhat less than it might have been , the film is a good one , and you 've got to hand it to director george clooney for biting off such a big job the first time out",1
"if anything , the film is doing something of a public service shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans",1
"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie",0
"claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements",1
the crassness of this reactionary thriller is matched only by the ridiculousness of its premise,0
"anyone who welcomes a dash of the avant garde fused with their humor should take pleasure in this crazed , joyous romp of a film",1
"it 's about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic",0
nothing more or less than an outright bodice ripper it should have ditched the artsy pretensions and revelled in the entertaining shallows,0
